t,range_m,alt_m,speed,mach,fuel,g_avail,g_achieved,drag_para,drag_induced,thrust,cross_x,phase,label
132.00000000004428,4905.952322250193,11.93778688702038,656.7056100570819,1.9300483926888534,430.53346989411625,14.312843869610292,8.234373797928267,33392.22576799958,55411.72929349439,86997.47717249714,-192.60018532176392,5,TERMINAL
132.1000000000442,4840.275593820374,11.938167265466534,657.2102500158346,1.9315315307292236,429.8148695314347,14.338736303116042,7.02727705328737,33366.48763206398,40272.81587033774,88876.47235203095,-188.58252664593908,5,TERMINAL
132.2000000000441,4774.539833742248,11.938729298424386,658.1946722329328,1.9344247460157424,429.087028995282,14.385674340868823,6.004575742974932,33315.71175258058,29299.74535095917,89378.70103238212,-183.88690257060475,5,TERMINAL
132.300000000044,4708.71054088443,11.939430234488901,659.4851120021874,1.938217345648605,428.35997242194355,14.44610163476273,5.1562502526003815,33248.010811940876,21509.361219394817,88834.08217781023,-178.6099462642035,5,TERMINAL
132.40000000004392,4642.76613389655,11.940232449221712,660.9570781751486,1.942543451115221,427.64073370760696,14.514601288655305,4.458783343286615,33169.20045701112,16003.680523950217,87566.75290310635,-172.83224610373392,5,TERMINAL
132.50000000004383,4576.694246202137,11.941104617365868,662.524811868125,1.9471510176043267,426.93413326977736,14.587429320846411,3.8842425628606994,33083.39661055324,12081.20474809428,85807.26421096634,-166.6206908199486,5,TERMINAL
132.60000000004374,4510.4888798718175,11.94202175460285,664.1304326913324,1.9518699349306796,426.2434340198452,14.662044290134641,3.405409542455196,32993.51562314683,9236.494012335923,83716.6311487613,-160.03111474822043,5,TERMINAL
132.70000000004364,4444.148254597719,11.94296464984493,665.7378435940384,1.9565941139522562,425.5708293370004,14.736848059122224,2.952043710411107,32901.494848361704,6903.884930905559,81399.86370523085,-153.11123243932573,5,TERMINAL
132.80000000004355,4377.672271122978,11.943905829718535,667.3304881795102,1.961274895039245,424.917932888824,14.811095888733625,2.533186135826886,32808.298158674435,5056.993574901445,78909.19993646443,-145.90773400681945,5,TERMINAL
132.90000000004346,4311.063499265233,11.944712163651388,668.8687414830536,1.9657958179765052,424.2856936301478,14.883012460491654,2.35164625143241,32716.36672940521,4336.054234901099,76359.40936137571,-138.4604525665554,5,TERMINAL
133.00000000004337,4244.329367364902,11.94526707396158,670.3268708554405,1.970081252211664,423.6741755099143,14.951429620073768,2.2769756460761172,32627.477709712657,4045.5275985955577,73833.21610583106,-130.78892035991785,5,TERMINAL
133.10000000004328,4177.479407983217,11.945533315747102,671.6994730650732,1.9741153168386432,423.0830357576998,15.016080435698395,2.2286203311907844,32542.244066714557,3857.976580440923,71359.59331912461,-122.90194135701881,5,TERMINAL
133.2000000000432,4110.523433470115,11.945520122559596,672.9890254353883,1.9779052928432128,422.51180836079317,15.077051084702433,2.1666279166706204,32460.785746386966,3630.800520479548,68944.77810726319,-114.80576373377211,5,TERMINAL
133.3000000000431,4043.470695760314,11.945260624956099,674.2008880671063,1.981466934202194,421.9600250515747,15.134559682814345,2.0721562224587626,32383.010720655366,3307.7648644918836,66585.36000446741,-106.50824932414982,5,TERMINAL
133.400000000043,3976.3295061289523,11.944797538406638,675.3408712928338,1.9848173183450053,421.427261420907,15.188847701454936,1.9381777374553022,32308.76259205918,2882.9308085633984,64275.0753772289,-98.02092555957068,5,TERMINAL
133.50000000004292,3909.1071056495416,11.94417461891629,676.4138843656037,1.9879708744740692,420.9131409285108,15.240118957436383,1.7652559222478934,32237.911360975413,2382.946567803346,62008.87053573674,-89.35991860203984,5,TERMINAL
